caseNumber,steps,temperature,intensityOfUse,humidity,degradationState,degradationAfterTreatment,productionVolume,treatment,cumulativeProduction
39,31,10.468301825916685,5.072449823073912,24.472495401012935,284.11772129516595,-209.5798139233312,1748.8588101668704,1,60166.549678790994
39,32,7.292213036685888,7.476533249636436,18.32474286274052,157.3204261862555,-185.71270485613982,1771.682323286474,1,61938.232002077464
39,33,14.637689385262522,10.838675118037367,19.403315077909646,129.6286314050636,-202.51395487956805,1776.666846347089,1,63714.89884842456
39,34,7.309500173580508,11.712630915119203,27.54138542406703,185.8741635436145,,1962.8251672912772,0,65677.72401571584
39,35,11.829329216811722,7.911328957863928,17.021401659608607,40.74052054752482,-232.26836303832224,1792.6667063014454,1,67470.39072201727
39,36,12.416265499566615,9.23916765604411,14.915998210265538,89.92675706896642,,1982.014648586207,0,69452.40537060349
39,37,6.17574825216257,9.272154868682039,22.180568232578104,0.0,-171.91491365210433,1800.0,1,71252.40537060349
39,38,7.583607962045541,5.884142321299606,20.996533474891777,65.61295841481031,,1986.8774083170383,0,73239.28277892052
39,39,2.2222832619689905,7.222525797753606,22.838779630775022,85.35491791259882,,1982.9290164174804,0,75222.21179533801
39,40,8.127996215993127,8.848194922595145,18.465968249985437,102.21135665848382,,1979.5577286683035,0,77201.7695240063
39,41,10.893082504584056,6.817993632375144,18.288805608164736,0.0,-142.11383136931454,1800.0,1,79001.7695240063
39,42,11.35515272573812,6.595404967344306,14.830363686409203,0.0,-157.03856634911537,1800.0,1,80801.7695240063
39,43,10.321672458469138,8.625270267454995,20.036527147815576,84.10005425551394,,1983.1799891488972,0,82784.94951315521
39,44,8.10082788804926,10.545565343014355,30.29503187696045,201.73979876963398,,1959.6520402460735,0,84744.60155340127
39,45,13.374457187888174,7.602790569475878,12.352737075094483,329.0684702992219,,1934.1863059401558,0,86678.78785934144
39,46,11.675483996299604,9.658590884860741,9.654096030522705,498.51924540935283,,1900.2961509181296,0,88579.08401025957
39,47,15.895068577222945,10.073802394525142,19.21391946495694,359.10857368117536,-196.63004831396688,1735.3604567373889,1,90314.44446699695
39,48,14.432601275637866,4.06757382313145,14.56909749930372,560.5882160622645,,1887.8823567875472,0,92202.3268237845
39,49,0.5121642241847812,10.545583584389675,22.539198972031635,767.8261897866435,,1846.4347620426715,0,94048.76158582717
40,0,10.189670174615816,8.245736216800566,18.059929274717383,0.0,-65.11108232538089,1800.0,1,1800.0
40,1,18.523877460689768,13.018587948769108,23.227278952365975,0.0,-67.88255091146667,1800.0,1,3600.0
40,2,9.306427466546044,3.893475154092796,24.305958589292825,0.0,-57.476737080621454,1800.0,1,5400.0
40,3,28.22007885639353,10.878786634167321,8.215001736462138,0.0,-107.16356469755411,1800.0,1,7200.0
40,4,2.1363059354300926,10.781596811883935,19.22980899276242,0.0,-148.18611534875365,1800.0,1,9000.0
40,5,8.420727754901664,7.5423328252948885,18.869506329295344,75.86671114707913,,1984.8266577705845,0,10984.826657770584
40,6,11.200543276870372,12.805033957006433,21.729479045016046,175.5282059739799,,1964.894358805204,0,12949.721016575788
40,7,20.20937146406851,7.545991827150834,17.414652558799105,312.24248258037034,,1937.5515034839261,0,14887.272520059714
40,8,12.203070380967048,12.045672719633018,18.717070120485868,200.41327488533517,-210.04637254533515,1763.9256105206398,1,16651.198130580353
40,9,6.5679290997123925,10.733088056854347,16.58254033478734,302.6319931220745,,1939.473601375585,0,18590.67173195594
40,10,1.9792077553193508,16.69562707862535,22.393856483956842,439.1418935370642,,1912.1716212925874,0,20502.84335324853
40,11,9.033597814920228,5.499149324648633,21.386468820467385,620.5526790334486,,1875.8894641933105,0,22378.732817441836
40,12,17.488349325149073,16.469394355143045,23.486289156445373,704.9297580118085,,1859.0140483976384,0,24237.746865839476
40,13,14.864544580972304,9.328998603785777,11.010525269674165,767.6051746038912,,1846.4789650792218,0,26084.2258309187
40,14,15.050287943745793,5.214660911799141,14.11715623618085,795.7072056692498,-211.20723257488748,1656.7727029795353,1,27740.998533898233
40,15,17.04017444342936,4.609136388886118,14.100946279571186,898.3257781006561,,1820.3348443798689,0,29561.3333782781
40,16,3.689775674121897,4.582041343807169,20.609699137146816,859.0101806276433,-223.89718111344735,1645.3781674870245,1,31206.711545765127
40,17,9.123720629500065,5.291546759783024,26.89122766989257,895.8435003084398,,1820.8312999383122,0,33027.542845703436
40,18,6.671823383416161,10.661936260458583,22.878207881557184,959.3277302379698,,1808.1344539524061,0,34835.67729965584
40,19,8.987854473831955,10.449005424082534,23.79144621633857,1047.6778298511956,,1790.464434029761,0,36626.1417336856
40,20,3.110273224631878,12.550874628969027,22.834074369406377,1207.1592249380465,,1758.568155012391,0,38384.709888697995
40,21,9.773876670140549,11.827326399171067,21.16368674434085,1036.4483262096592,-213.37933935162937,1613.4393012822616,1,39998.14918998026
40,22,16.717818491173123,8.605178523271121,18.09965070362329,1121.4337796414889,,1775.7132440717023,0,41773.86243405196
40,23,5.849770751919287,7.096650546466493,27.30586361239002,1170.0654221933644,,1765.986915561327,0,43539.84934961329
40,24,14.527869752457914,4.421774703917773,18.396490234589827,982.7535989943746,-222.33700246243905,1623.1043521810125,1,45162.9537017943
40,25,8.35595187460468,7.885631932536603,20.402575081501695,801.2128511085444,-232.19876684475514,1655.7816868004622,1,46818.73538859476
40,26,5.158449243179382,5.1001031650927136,11.961674441942803,1019.0688806365084,,1796.1862238726983,0,48614.92161246746
40,27,4.819061876756748,6.704515887272895,23.71269592965835,884.0561343790897,-233.0407538863036,1640.8698958117639,1,50255.791508279224
40,28,9.913547768133709,17.50145899352495,31.171198291662524,951.6273298205722,,1809.6745340358857,0,52065.46604231511
40,29,21.200629827288008,8.160125559709932,12.650738518160882,1076.9313014788233,,1784.6137397042357,0,53850.07978201935
40,30,10.60546255121229,8.624136517833266,23.127268259246847,1154.4742618719683,,1769.1051476256064,0,55619.18492964495
40,31,6.3146303476159575,12.522538192987163,21.769957404674628,1318.211073343986,,1736.3577853312029,0,57355.54271497615
40,32,13.217406278021699,6.693264231810891,18.62078041362402,1205.5738340306973,-223.56653171366747,1582.9967098744746,1,58938.53942485063
40,33,9.021365517891107,12.559688966730407,16.876817808531,1335.2825215828652,,1732.943495683427,0,60671.48292053406
40,34,21.486722095058575,5.281273126478226,7.354406009253804,1404.9362239236846,,1719.012755215263,0,62390.49567574932
40,35,15.608748513589415,7.0924592508506334,17.333174744240925,1507.9386060180927,,1698.4122787963815,0,64088.9079545457
40,36,4.09007489448659,6.13568769421407,20.1421475784139,1587.4104659814882,,1682.5179068037025,0,65771.4258613494
40,37,10.27496188383162,2.7326175822521117,19.482547224327565,1844.464015571902,,1631.1071968856195,0,67402.53305823503
40,38,5.670263971093739,11.200446623297921,29.81564521689522,1942.7355743768587,,1611.4528851246282,0,69013.98594335966
40,39,3.5714880359484766,8.968110272080144,26.73544253468195,2114.3611173692357,,1577.127776526153,0,70591.1137198858
40,40,3.9389942824633755,8.96070912000227,25.408881948671866,2263.317188098741,,1547.336562380252,0,72138.45028226606
40,41,14.301170388669224,11.09089309474316,20.309147875907406,2414.9254833218997,,1517.0149033356201,0,73655.46518560167
40,42,7.779257985053283,9.707613487613736,23.55924393491084,2559.953592675764,,1488.0092814648474,0,75143.47446706652
40,43,3.911140041671878,10.0732892322104,32.03178861611116,2606.5432352905646,,1478.6913529418873,0,76622.1658200084
40,44,10.616827648684014,5.396590025829125,17.074887993024884,2722.1701149484998,,1455.5659770103002,0,78077.73179701871
40,45,6.729514725646687,12.364362026680029,27.26490304175574,2752.0788855384117,,1449.5842228923177,0,79527.31601991103
40,46,8.635763969230323,16.1852446887173,18.209738876772498,2608.568314998451,-220.33651254382585,1330.4577033002788,1,80857.77372321131
40,47,11.805797115490329,11.088751297860812,24.81326444641528,2404.5979574313906,-253.26314732254878,1367.1723676623499,1,82224.94609087365
40,48,14.563146316470696,7.257410619082473,13.637330539377423,2265.0859909447427,-237.436773164211,1392.2845216299465,1,83617.2306125036
40,49,-3.0124189166759905,11.977061212120253,29.35662096963744,2115.565918620274,-200.61900101661013,1419.198134648351,1,85036.42874715195
41,0,11.66217277968129,9.579666653670358,28.392365538132367,0.0,-68.01732390635743,1800.0,1,1800.0
41,1,6.479778531790274,11.478769307013707,25.847169765888893,152.8065942379771,,1969.4386811524046,0,3769.4386811524046
41,2,16.41360253749182,4.274986587170996,12.129959584374209,303.7853577340838,,1939.2429284531836,0,5708.681609605588
41,3,12.801416363232404,9.204653748411328,11.767154026522357,137.3663269259372,-211.58040920629497,1775.2740611533313,1,7483.95567075892
41,4,9.870280383933789,14.219364424376653,31.95065747117836,193.88271396245912,,1961.2234572075083,0,9445.179127966428
41,5,9.185357540844516,13.415191094457288,26.61493623931091,176.27912697553748,-214.0569283754459,1768.2697571444035,1,11213.44888511083
41,6,9.702512424042698,11.048244433493652,19.915856299221133,2.01004934578477,-267.35496618405716,1799.6381911177589,1,13013.08707622859
41,7,13.99821246020778,9.47415911262781,17.526684766358887,80.35511876681683,,1983.9289762466365,0,14997.016052475226
41,8,9.335707543853806,6.748764735624867,15.875465626051811,0.0,-161.3116905596036,1800.0,1,16797.01605247523
41,9,5.9295069235215845,12.022395368147317,19.410378728820014,76.61009142296503,,1984.6779817154072,0,18781.694034190634
41,10,8.100863455618345,10.373216947375626,8.273432811930075,0.0,-154.6504460807053,1800.0,1,20581.694034190634
41,11,11.00251420573091,7.872952869947037,15.129484721714796,87.86126737055318,,1982.4277465258892,0,22564.121780716523
41,12,6.057286357717905,9.16211542410531,13.359080007650933,117.38766990649636,-200.0069453319894,1778.8702194168307,1,24342.992000133352
41,13,9.376120320904556,16.479243181647078,27.018488113620126,157.6459137863322,,1968.4708172427338,0,26311.462817376087
41,14,11.453486067320679,2.3652531395990346,20.17975654892043,45.34189264071284,-205.49039957091432,1791.838459324672,1,28103.30127670076
41,15,7.898728695613059,7.303777369240071,21.831200335345127,48.82729807011255,-210.19120972844973,1791.2110863473802,1,29894.51236304814
41,16,11.813935704965902,11.174062320348254,21.184209717988868,0.0,-133.26879223087076,1800.0,1,31694.51236304814
41,17,8.277640236947322,14.123235349907567,22.203513541669853,77.93450094309598,,1984.4130998113808,0,33678.92546285952
41,18,18.488074325957356,7.02486303039789,22.662663591915397,0.0,-116.40650121447594,1800.0,1,35478.92546285952
41,19,15.247700337888297,6.90661550918041,10.635705943629754,0.0,-56.836182641156995,1800.0,1,37278.92546285952
41,20,-0.8177339771823124,8.94128539415557,20.755845492563,0.0,-33.29589815925221,1800.0,1,39078.92546285952
41,21,6.068066872389433,13.361867175417245,20.831821949724908,60.53518029395332,,1987.8929639412095,0,41066.81842680073
41,22,1.465718677030944,8.12942412225904,25.240516669880723,0.0,-95.9164493625421,1800.0,1,42866.81842680073
41,23,5.37071802624043,11.208889741494357,22.01847225991122,0.0,-138.12689145941468,1800.0,1,44666.81842680073
41,24,12.839022554301255,5.326429070438861,26.52403897543018,133.5927990585584,,1973.2814401882883,0,46640.09986698902
41,25,11.554945766655383,7.692289093559221,11.42381898194806,0.0,-246.55088207596387,1800.0,1,48440.09986698902
41,26,7.4296600240595065,10.786436515559368,18.26668231771317,19.876602561152446,-218.84489048876023,1796.4222115389925,1,50236.52207852801
41,27,17.919932617343566,12.496740096261043,27.586520765278436,97.94993984891377,,1980.4100120302173,0,52216.93209055823
41,28,5.025426890313509,12.866616893284633,25.594798416501085,0.0,-166.5576606758411,1800.0,1,54016.93209055823
41,29,20.609576039868305,15.090912622245867,21.425431281084766,82.91034487991075,,1983.417931024018,0,56000.35002158224
41,30,3.383424319968042,5.127336212715328,17.806654868218732,191.75065714118028,,1961.6498685717643,0,57961.99989015401
41,31,10.443924218111686,7.860577252703739,20.50762166702172,85.40825477839142,-172.34107861372354,1784.6265141398899,1,59746.6264042939
41,32,3.2156680892777407,11.17869128301194,28.161059341893882,0.0,-169.12983920580191,1800.0,1,61546.6264042939
41,33,6.647409841978888,8.025383913883626,20.557035939228474,136.88402538791968,,1972.623194922416,0,63519.24959921632
41,34,20.89572411539574,9.844869548180682,18.176283819804677,44.5304739781679,-197.36860078008715,1791.98451468393,1,65311.234113900246
41,35,0.8631089885416419,6.33540506855468,19.156593090798953,0.0,-100.47612242539965,1800.0,1,67111.23411390025
41,36,15.588255162153473,12.178866242169109,14.32066371760808,0.0,-119.94766445419182,1800.0,1,68911.23411390025
41,37,7.579711404035885,6.919749498318833,16.46557351715709,0.0,-98.03732969250309,1800.0,1,70711.23411390025
41,38,1.8449243268244668,11.632812845888095,30.122519809495806,85.92458187841888,,1982.815083624316,0,72694.04919752457
41,39,7.411973831584493,8.396532483873985,20.478115083359313,217.1805699201967,,1956.5638860159609,0,74650.61308354052
41,40,5.922644700822949,9.520031835153992,18.545784976919613,412.9178653406151,,1917.4164269318771,0,76568.0295104724
41,41,8.59726564877317,9.361712837621189,18.72170805895686,268.5899218217576,-238.71127331776717,1751.6538140720836,1,78319.68332454449
41,42,13.380400547675821,6.409927109518284,14.888817670976916,354.32823670579785,,1929.1343526588405,0,80248.81767720332
41,43,15.326711841096378,14.925552196179192,17.00398166391756,472.576242498435,,1905.484751500313,0,82154.30242870364
41,44,13.978495252576847,13.000494807217407,11.570255509756098,668.1771142143859,,1866.3645771571228,0,84020.66700586076
41,45,10.847362275625665,9.967283226238905,17.96609814776642,500.6147372615855,-244.7416602593624,1709.8893472929146,1,85730.55635315368
41,46,10.519377822290702,5.803306038750391,14.728133272618436,578.7046688896947,,1884.259066222061,0,87614.81541937574
41,47,12.253909251547789,2.154275576342635,14.390574676162206,707.1485418858684,,1858.5702916228265,0,89473.38571099855
41,48,16.73809568839698,10.935456545496379,18.090596316426872,574.150209065723,-253.25538927570312,1696.65296236817,1,91170.03867336673
41,49,8.725140779763546,10.378973932901943,21.28459290411117,685.9678497813414,,1862.8064300437318,0,93032.84510341047
42,0,12.588992726098548,6.812601908223829,13.132440810954924,110.93436202069206,,1977.813127595862,0,1977.813127595862
42,1,9.854974767935593,8.424570074260844,20.746184541841384,168.8023221855662,,1966.2395355628869,0,3944.052663158749
42,2,18.102812589558717,7.794595337515603,14.525587456392488,245.03618138714262,,1950.9927637225717,0,5895.045426881321
42,3,7.6245902790735265,6.3655115274265635,21.105816115859557,353.92136545198684,,1929.2157269096028,0,7824.261153790923
42,4,8.063751023612042,6.212340472655246,18.430314094359954,466.1357904141516,,1906.77284191717,0,9731.033995708094
42,5,8.993855393426664,10.407860508129703,21.595222668628097,306.80708403549886,-196.09049173078665,1744.7747248736102,1,11475.808720581703
42,6,7.3581206064699405,9.896679337090237,17.442515176098496,472.4297454063311,,1905.514050918734,0,13381.322771500438
42,7,12.023231683012675,6.833692035244241,15.532359244392373,413.43389605207915,-218.37357913110475,1725.581898710626,1,15106.904670211065
42,8,2.360437735231921,7.304367736531431,21.747687364065747,517.5376562396259,,1896.4924687520747,0,17003.397138963137
42,9,13.333192629740433,4.726850306944802,11.262988126111448,578.8161568437038,,1884.2367686312596,0,18887.633907594398
42,10,5.136026196695257,9.073284196779694,22.080659270125903,620.2853818313745,,1875.9429236337253,0,20763.57683122812
42,11,11.253382204510416,13.832121253803876,23.957561622339437,534.2013475191284,-211.27844687399545,1703.8437574465568,1,22467.42058867468
42,12,5.545712319924315,6.310909345370622,16.712219289883496,557.9678941306547,-209.80757958477955,1699.5657790564824,1,24166.986367731162
42,13,4.732749169150215,9.96162165467346,25.713184768378827,706.5225666961026,,1858.6954866607794,0,26025.681854391943
42,14,3.1817797111458734,8.585991327486655,22.112680333099622,551.4826770946204,-233.3991377577221,1700.7331181229686,1,27726.41497251491
42,15,8.283630562769911,6.607475860106552,17.051822283960785,673.6853017568238,,1865.2629396486354,0,29591.677912163545
42,16,11.604176048296571,10.965940310251256,17.997611253419265,871.7352371777482,,1825.6529525644503,0,31417.330864727996
42,17,5.886763596461482,13.490368140963469,16.630137778886112,980.03822091673,,1803.9923558166538,0,33221.32322054465
42,18,14.784815270186712,11.229459903956581,21.21113007770762,852.0915128143212,-228.6593137928022,1646.6235276934224,1,34867.94674823807
42,19,15.295489460620185,9.62561559013733,20.880522975460522,957.538850318235,,1808.4922299363532,0,36676.438978174425
42,20,17.444397704978424,12.205521338852341,15.311072192310078,784.4364465801588,-230.55412339541806,1658.8014396155716,1,38335.240417789995
42,21,11.550156841266375,8.461678888831978,15.14703195411381,883.8288767581087,,1823.2342246483784,0,40158.47464243838
42,22,5.3596827274981695,12.316050506733543,25.38423099257595,805.1151946357578,-229.25918884539158,1655.0792649655634,1,41813.55390740394
42,23,4.558133717774304,7.826022870664978,24.763248252961553,640.3429965190788,-189.50844604042504,1684.7382606265658,1,43498.2921680305
42,24,4.12968900490152,5.38676935667463,19.38112025433042,768.2210447261027,,1846.3557910547797,0,45344.64795908528
42,25,7.590302909422854,10.019894004979074,28.028565934854925,819.313804078469,,1836.1372391843063,0,47180.785198269594
42,26,6.6215336786657915,6.8921569608863935,24.86404178045025,682.9691893132399,-186.6923952290822,1677.065545923617,1,48857.85074419321
42,27,10.051650046923234,8.070598056901787,21.629682259746346,467.1227217530733,-252.45288498442187,1715.9179100844467,1,50573.76865427766
42,28,19.051575336440756,10.034720242875192,18.349787721614202,385.2514522436884,-223.83711969062176,1730.6547385961362,1,52304.42339287379
42,29,15.751031583236738,6.414897383360829,7.391915087502914,313.87558664293726,-203.5617761135452,1743.5023944042712,1,54047.92578727806
42,30,2.862562435009873,12.120414841531703,25.662261327005698,233.6204994215296,-233.8254234591039,1757.9483101041249,1,55805.874097382184
42,31,10.651751139351315,5.21803175217431,17.196712709502567,279.50070967587834,,1944.0998580648245,0,57749.973955447014
42,32,14.373500828119521,9.93096958301629,22.646704019774884,393.57610080275794,,1921.2847798394484,0,59671.25873528646
42,33,5.0135598947822135,11.677626709925457,19.581365160557564,517.8380282329051,,1896.432394353419,0,61567.691129639876
42,34,10.660812032777185,2.9024268081640026,17.80785760296318,364.0181198203356,-223.60046639204728,1734.4767384323397,1,63302.16786807222
42,35,13.288846461203718,9.059258382968817,23.457951968155765,456.3428388731179,,1908.7314322253762,0,65210.89930029759
42,36,21.893956552861162,6.458806658991601,5.995844269129892,370.06290199751027,-237.10036549877316,1733.3886776404483,1,66944.28797793805
42,37,3.899955702407879,14.426950016329908,27.326798083879673,421.4482600206435,,1915.7103479958714,0,68859.99832593392
42,38,-1.5355164013092324,11.223413525026201,30.07109554097533,267.8367344197761,-225.23195755752766,1751.7893878044406,1,70611.78771373836
42,39,14.47046857303997,13.65977120418913,17.98880984258767,393.8836566954347,,1921.223268660913,0,72533.01098239927
42,40,10.158657607632382,8.813772990143722,25.378261758098102,257.04835170560403,-235.93162775098068,1753.7312966929915,1,74286.74227909226
42,41,5.291670990535147,9.025804378230188,19.426988265716993,347.04555304508494,,1930.5908893909834,0,76217.33316848324
42,42,11.013442925389672,10.533258668737549,21.743688866056207,241.30864962104295,-240.16375929265342,1756.5644430682125,1,77973.89761155145
42,43,20.312091714169696,10.455678142105809,21.95845739932203,330.00141972375786,,1933.9997160552484,0,79907.8973276067
42,44,8.273663496919042,4.555291384606905,9.110168129019579,198.95462625210357,-194.6789879845301,1764.1881672746215,1,81672.08549488132
42,45,17.443702819771595,5.958200591306005,14.154293936905283,86.65222295352875,-236.38348634314445,1784.402599868365,1,83456.48809474969
42,46,10.43887667428753,9.779364035647953,24.00275020399055,6.199745345139007,-213.9729805113893,1798.8840458378752,1,85255.37214058757
42,47,10.312196367424445,10.28162595309097,21.641866309705478,69.06004167558952,,1986.1879916648822,0,87241.56013225245
42,48,9.025262631130804,7.942662451671288,21.58364362264646,188.95976821560478,,1962.208046356879,0,89203.76817860933
42,49,1.88733920739557,10.959412112534906,19.948604266125283,215.30537220158465,,1956.9389255596832,0,91160.707104169
43,0,10.610347708948215,7.356653080855902,17.86528154245412,0.0,-55.335929875095836,1800.0,1,1800.0
43,1,12.74117984828233,8.538028293350125,17.54396400018349,65.46441583329289,,1986.9071168333417,0,3786.9071168333417
43,2,7.223206882442458,9.506922016095018,18.871165973025573,0.0,-135.39322048467625,1800.0,1,5586.907116833341
43,3,18.017144914265256,7.983964801338983,13.103073226290402,166.6376966573271,,1966.6724606685348,0,7553.579577501876
43,4,7.655886045240622,9.96718273269126,15.992228286311237,0.0,-237.4969916656023,1800.0,1,9353.579577501876
43,5,2.339857875353501,10.13846195608816,17.149195094871907,106.07403354249658,,1978.785193291501,0,11332.364770793378
43,6,10.890779558259585,7.1354466633089615,19.983059032038145,0.0,-149.28675861681728,1800.0,1,13132.364770793378
43,7,9.995850241989691,3.6974184932090814,26.366805980881125,0.0,-91.24545213688545,1800.0,1,14932.364770793378
43,8,10.30334939601167,7.071258689060825,19.093731459722843,39.34024393872601,,1992.1319512122548,0,16924.49672200563
43,9,8.356242385149072,10.541659661312282,20.77366987901144,168.5432340917067,,1966.2913531816587,0,18890.78807518729
43,10,12.260318139692508,5.5547789629889355,20.32819261879101,10.313469836652489,-226.99870977818895,1798.1435754294027,1,20688.931650616694
43,11,16.820517016046676,8.904013956327065,14.697479606798272,0.0,-77.33828649510133,1800.0,1,22488.931650616694
43,12,10.58407892693419,7.572683921240861,14.290452763040577,0.0,-38.73949131044798,1800.0,1,24288.931650616694
43,13,14.238215404337101,6.929030988129423,19.815016048646445,0.0,-92.59631363541612,1800.0,1,26088.931650616694
43,14,9.58555019501833,9.350835537482357,23.75465312633879,0.0,-124.63151326751232,1800.0,1,27888.931650616694
43,15,4.922862639056294,9.79126230299697,15.927389315547071,213.45977554407293,,1957.3080448911858,0,29846.23969550788
43,16,18.72253971263921,9.135378860493898,12.29639826138457,302.5243137838129,,1939.4951372432374,0,31785.734832751117
43,17,13.743993601234756,7.427600189590069,16.77608851478834,187.1689276640785,-178.12465893951745,1766.3095930204659,1,33552.044425771586
43,18,8.401423942677095,10.855855717843223,19.814570490264305,58.59050010893942,-236.2137599900483,1789.4537099803908,1,35341.49813575197
43,19,4.124693011234143,13.957297489616654,27.192570733292133,0.0,-205.07968996000923,1800.0,1,37141.49813575197
43,20,8.082020588335157,12.694549997504584,17.18901798350132,0.0,-85.42168893464085,1800.0,1,38941.49813575197
43,21,6.164923015854523,9.055987201243077,22.309680891397445,251.53804140246146,,1949.6923917195077,0,40891.19052747148
43,22,5.981970345206599,2.0008455358079464,17.384119702372235,244.09179096276654,-208.52063010997483,1756.0634776267023,1,42647.254005098184
43,23,15.821746941077437,9.707508926637349,15.312404485415517,309.7034332093824,,1938.0593133581235,0,44585.313318456305
43,24,13.159460752065264,13.1580746665891,20.549426390402378,336.85118201616035,,1932.629763596768,0,46517.943082053076
43,25,13.208706579753677,6.911040991736292,19.898430806392216,238.15771836455832,-190.3209330397787,1757.1316106943796,1,48275.074692747454
43,26,4.993704571363399,7.970617979490996,22.48709771380398,333.9993683737444,,1933.2001263252512,0,50208.27481907271
43,27,5.8296424461692435,12.562328757839111,28.3792857024113,284.53135956329544,-214.76831136673002,1748.7843552786069,1,51957.059174351314
43,28,10.038289978120863,9.252423528460934,25.619003528599286,386.15636645140506,,1922.768726709719,0,53879.827901061035
43,29,14.030007595758736,10.187513103690627,16.821984243150542,186.33874124775147,-253.29477875010602,1766.459026575405,1,55646.286927636436
43,30,9.23089037028884,10.490367035004335,24.942990301050436,78.37501162349723,-199.57794217777843,1785.8924979077706,1,57432.17942554421
43,31,5.388853617056212,8.97331199652403,21.676652797180093,199.83035568398685,,1960.033928863203,0,59392.21335440741
43,32,12.509671623615448,9.152936516829328,13.136197341224486,270.94828747058114,,1945.810342505884,0,61338.0236969133
43,33,8.048922241650287,7.803615944174757,24.89523685408913,108.97205545200003,-222.2618768510105,1780.38503001864,1,63118.408726931935
43,34,9.963189972510243,11.426863511752947,18.527091036364745,11.57790278595192,-185.07627029780593,1797.9159774985287,1,64916.324704430466
43,35,6.325809342272221,7.33012496611874,17.846956051125627,72.50214179347773,,1985.4995716413043,0,66901.82427607177
43,36,11.6719139793472,6.971866612541115,25.078970717976063,0.0,-109.90819928158653,1800.0,1,68701.82427607177
43,37,10.198215583394655,6.72834474335348,11.018141080588347,14.261349036372225,,1997.147730192726,0,70698.97200626449
43,38,18.909729269201286,6.4871750226021785,9.339909290170585,81.83903447939184,,1983.6321931041218,0,72682.60419936861
43,39,17.71668269460924,9.056770598369186,19.558192315480678,21.755322562170942,-181.27422017365916,1796.0840419388094,1,74478.68824130742
43,40,11.103434585005253,6.012191585570987,21.62539399718505,67.46157252816047,,1986.5076854943682,0,76465.1959268018
43,41,10.783923872801262,13.378733600661493,19.49162818543421,93.42905688576504,,1981.314188622847,0,78446.51011542464
43,42,10.223054616640653,6.606452165311648,17.451078544232956,43.500918623021434,-217.9970290224099,1792.169834647856,1,80238.67995007249
43,43,8.731311062081932,8.802270508304463,23.379359853234593,205.42774786039155,,1958.914450427922,0,82197.59440050041
43,44,19.78549875776325,1.546101448168466,14.539235927513566,269.5601614391693,,1946.0879677121663,0,84143.68236821258
43,45,7.021035785873938,7.936756439262817,23.1002917409965,429.1894845818841,,1914.1621030836232,0,86057.84447129621
43,46,3.1365040363340686,9.815306277239616,27.910061434654537,516.6192148301459,,1896.6761570339706,0,87954.52062833018
43,47,6.486368597758367,8.005732070819526,24.523766707358128,555.3586421535854,-219.8557727154473,1700.0354444123548,1,89654.55607274253
43,48,5.705222297578008,5.682248892332697,11.119093334700782,457.50746451874045,-218.22653130371293,1717.648656386627,1,91372.20472912915
43,49,4.590201446518659,1.2621128585409656,19.09457763541023,376.9086230741593,-208.99223059796668,1732.1564478466514,1,93104.36117697581
44,0,4.657395803465709,6.896024793971065,24.106266911522834,0.0,-56.29123702790923,1800.0,1,1800.0
44,1,19.44476073158267,2.9450042194053374,11.507096642587388,0.0,-91.53780966460006,1800.0,1,3600.0
44,2,5.915882699529584,3.0616646646035353,16.691542326983658,0.0,-115.53072784769273,1800.0,1,5400.0
44,3,8.528720458186452,6.252993931515672,19.40520320556864,0.0,-106.2300809841847,1800.0,1,7200.0
44,4,4.1690794772202215,14.722156131825809,24.800109724199377,0.0,-48.270172431622825,1800.0,1,9000.0
44,5,0.6334201097377861,7.406781726639482,13.31216286664506,54.58252041578342,,1989.0834959168435,0,10989.083495916844
44,6,9.2855670318779,8.501064267893385,22.60387856847213,125.8461474225082,,1974.8307705154984,0,12963.914266432343
44,7,-4.045478195981502,13.043548385211295,24.931330764744626,0.0,-249.5714762692935,1800.0,1,14763.914266432343
44,8,9.657588742219023,8.707669341770336,19.683553605503302,47.636375026072706,,1990.4727249947857,0,16754.386991427127
44,9,13.503940343718476,13.203515527744054,20.041337241471634,140.6597703740379,,1971.8680459251927,0,18726.25503735232
44,10,9.156525260818604,8.761406694335092,17.974611153881394,135.625125811762,-191.08015593773965,1775.5874773538828,1,20501.842514706204
44,11,5.094056191471761,6.921042074588736,14.737937538567131,0.0,-177.6121255798907,1800.0,1,22301.842514706204
44,12,5.050575510250894,10.242885669708844,20.576331508266712,59.429457381845516,,1988.1141085236309,0,24289.956623229835
44,13,7.029220210972781,13.888128281780258,29.34349589715066,130.32616280132848,,1973.9347674397345,0,26263.891390669567
44,14,6.194675995707482,4.054142132202207,19.25270602291226,35.704177476956644,-240.18439960397166,1793.5732480541478,1,28057.464638723715
44,15,13.505682060636717,11.600954768021648,15.450119903715782,0.0,-141.41476917958332,1800.0,1,29857.464638723715
44,16,9.996777273219,4.21976309771402,11.526040455374421,107.94972583884443,,1978.4100548322313,0,31835.874693555947
44,17,10.076463163415902,10.479581265554366,25.231575588574618,161.0467493978926,,1967.7906501204216,0,33803.665343676366
44,18,18.140302180816008,5.355944576171806,10.703072196636452,356.6369732569358,,1928.6726053486127,0,35732.33794902498
44,19,2.418027111878434,10.071407391524108,27.623289947168566,404.2839894524683,,1919.1432021095065,0,37651.48115113449
